id,score,href,fields_title
491042,4.5643234,https://api.reliefweb.int/v1/reports/491042,Improvements in Afghanistan’s Information and Communications Technology Lead to Economic Prosperity
491025,4.5643234,https://api.reliefweb.int/v1/reports/491025,Central Medical Stores Overhauled
484782,4.5643234,https://api.reliefweb.int/v1/reports/484782,"UK aid projects in Afghanistan must be overseen more closely, warns watchdog"
484774,4.5643234,https://api.reliefweb.int/v1/reports/484774,UAE and UK joint drive on education and poverty
484621,4.5643234,https://api.reliefweb.int/v1/reports/484621,Taming Troubled Waters
486583,4.5643234,https://api.reliefweb.int/v1/reports/486583,"USAID in Afghanistan: Partnership, Progress, Perseverance"
480885,4.5643234,https://api.reliefweb.int/v1/reports/480885,Mobile Money Services Customized for Women
480814,4.5643234,https://api.reliefweb.int/v1/reports/480814,Making It All Work Together
478834,4.5643234,https://api.reliefweb.int/v1/reports/478834,Green Shoots of Recovery
462156,4.5643234,https://api.reliefweb.int/v1/reports/462156,New Afghanistan Mortality Survey Indicates Dramatic Declines in Child and Maternal Mortality Rates
462064,4.5643234,https://api.reliefweb.int/v1/reports/462064,Quality Assurance For Health
461910,4.5643234,https://api.reliefweb.int/v1/reports/461910,Irrigation Project Pacifies a District
447472,4.5643234,https://api.reliefweb.int/v1/reports/447472,New Food Testing Laboratory Will Reduce Customs Delays
454899,4.5643234,https://api.reliefweb.int/v1/reports/454899,Global development podcast: aid and Afghanistan's economy
448825,4.5643234,https://api.reliefweb.int/v1/reports/448825,Council concludes general debate on Universal Periodic Review and Human Rights situations that require the Council's attention
448805,4.5643234,https://api.reliefweb.int/v1/reports/448805,Better Irrigation Brings Better Life
451098,4.5643234,https://api.reliefweb.int/v1/reports/451098,Young Afghan Women Get Professional Skills and Diplomas
451097,4.5643234,https://api.reliefweb.int/v1/reports/451097,Historic Conference Assembles Afghan Civil Society Leaders To Begin Government Policy Reform Effort
451095,4.5643234,https://api.reliefweb.int/v1/reports/451095,Electricity Brightens Afghanistan
449086,4.5643234,https://api.reliefweb.int/v1/reports/449086,Spinsary Brings Peace
450530,4.5643234,https://api.reliefweb.int/v1/reports/450530,Women Sell Grapes for Export to India
449975,4.5643234,https://api.reliefweb.int/v1/reports/449975,On the Path to Sustainability
520255,4.5643234,https://api.reliefweb.int/v1/reports/520255,Afghan and US Governments Encourage the Development of Mobile Money
497998,4.5643234,https://api.reliefweb.int/v1/reports/497998,Panjshir Youth Dream the Audacity of Hope
503086,4.5643234,https://api.reliefweb.int/v1/reports/503086,‘Nation-Building is Woman’s Work too’
502964,4.5643234,https://api.reliefweb.int/v1/reports/502964,52 Parties on Secretary-General's List of Shame on Children and Armed Conflict
498327,4.5643234,https://api.reliefweb.int/v1/reports/498327,Crisis to Confidence: Helping the Grieving
503186,4.5643234,https://api.reliefweb.int/v1/reports/503186,La liste des auteurs récalcitrants de violations à l'égard des enfants dans les conflits armés a doublé
515692,4.5643234,https://api.reliefweb.int/v1/reports/515692,Karez Rehabilitation Changes Life
510849,4.5643234,https://api.reliefweb.int/v1/reports/510849,Food Lab Helps Afghan Importers
510837,4.5643234,https://api.reliefweb.int/v1/reports/510837,Historic Kabul Garden is Restored
506395,4.5643234,https://api.reliefweb.int/v1/reports/506395,Alternative World Drug Report: Counting the Costs of the War on Drugs
506132,4.5643234,https://api.reliefweb.int/v1/reports/506132,Conseil de sécurité : Ban Ki-moon prône de nouvelles approches pour protéger les civils
513787,4.5643234,https://api.reliefweb.int/v1/reports/513787,Central Asia’s Border Woes & the Impact of International Assistance
513784,4.5643234,https://api.reliefweb.int/v1/reports/513784,Avoiding Civilian Casualties: the U.S. Army Lays Out its Guidelines
512844,4.5643234,https://api.reliefweb.int/v1/reports/512844,Girls’ School Repair Attracts Pupils
470176,4.5643234,https://api.reliefweb.int/v1/reports/470176,Sharing Leads to Better Health
463504,4.5643234,https://api.reliefweb.int/v1/reports/463504,Garden Training Enables the Disabled
463446,4.5643234,https://api.reliefweb.int/v1/reports/463446,"After the Bonn conference, what next for Afghanistan's women?"
463207,4.5643234,https://api.reliefweb.int/v1/reports/463207,International community reaffirms support for Afghanistan
464955,4.5643234,https://api.reliefweb.int/v1/reports/464955,Carp Hatchery Supports Fish Farmers
464615,4.5643234,https://api.reliefweb.int/v1/reports/464615,Double Irrigation Brings Double-Crop
464078,4.5643234,https://api.reliefweb.int/v1/reports/464078,Lighting Up the Night in Fayzabad
465929,4.5643234,https://api.reliefweb.int/v1/reports/465929,Solar Power Turns Me On
465796,4.5643234,https://api.reliefweb.int/v1/reports/465796,Mayor Leads Stabilization Effort
466725,4.5643234,https://api.reliefweb.int/v1/reports/466725,Orange Means Clean
469813,4.5643234,https://api.reliefweb.int/v1/reports/469813,"Europe, The Middle East, and Central Asia - Disaster Risk Reduction Fact Sheet #1, Fiscal Year (FY) 2011"
469431,4.5643234,https://api.reliefweb.int/v1/reports/469431,Capacity Building Bolsters Women
469279,4.5643234,https://api.reliefweb.int/v1/reports/469279,UNMAS Mine Action Programming Handbook 2012
469047,4.5643234,https://api.reliefweb.int/v1/reports/469047,Responsible Citizenship in Kabul
467520,4.5643234,https://api.reliefweb.int/v1/reports/467520,Girls Learn City Skills in Rural Areas
467480,4.5643234,https://api.reliefweb.int/v1/reports/467480,Benefits of mine clearance are visible in communities
462955,4.5643234,https://api.reliefweb.int/v1/reports/462955,Afghan Government Fit to Fight HIV
