id,score,href,fields_title
4141145,6.075283,https://api.reliefweb.int/v1/reports/4141145?appname=DESKTOP-06R1BSH,"Ukraine Situation/Romania: Bucharest Site Assessment Factsheet, September 2024 [EN/RO]"
4141199,6.075283,https://api.reliefweb.int/v1/reports/4141199?appname=DESKTOP-06R1BSH,Update 281 - IAEA Director General Statement on Situation in Ukraine
4134793,6.075283,https://api.reliefweb.int/v1/reports/4134793?appname=DESKTOP-06R1BSH,HeRAMS Ukraine: Comparative Analysis Report January 2024 versus January 2025 - The Ten Most Affected Oblasts [EN/UK]
4140482,6.075283,https://api.reliefweb.int/v1/reports/4140482?appname=DESKTOP-06R1BSH,A Review of the Global Rapid Post-Disaster Damage Estimation (GRADE) Assessments: The Frontier in Rapid Post-Disaster Damage Estimations for Developing Countries 2015-2024
4134744,6.019887,https://api.reliefweb.int/v1/reports/4134744?appname=DESKTOP-06R1BSH,Japan contributes $11.9 million to scale up FAO’s emergency and resilience activities
4134746,6.019887,https://api.reliefweb.int/v1/reports/4134746?appname=DESKTOP-06R1BSH,Three years on: Ukraine's health needs and the path to recovery
4134712,6.019887,https://api.reliefweb.int/v1/reports/4134712?appname=DESKTOP-06R1BSH,Ukraine Situation Regional Refugee Response Plan - Bulgaria Chapter (January 2025 - December 2026) [EN/BG]
4134800,6.019887,https://api.reliefweb.int/v1/reports/4134800?appname=DESKTOP-06R1BSH,HSM: Distance from the frontline/border and impact on humanitarian needs (December 2024)
4134611,6.019887,https://api.reliefweb.int/v1/reports/4134611?appname=DESKTOP-06R1BSH,"Three years into the war, women are powering Ukraine’s recovery"
4134613,6.019887,https://api.reliefweb.int/v1/reports/4134613?appname=DESKTOP-06R1BSH,Clearing the Path: How technology is changing mine action in Ukraine
4135843,6.019887,https://api.reliefweb.int/v1/reports/4135843?appname=DESKTOP-06R1BSH,"Ukraine/Russie. Trois ans après le début de l’invasion à grande échelle de l’Ukraine par la Russie, la justice pour les victimes doit être une priorité mondiale"
4135705,6.019887,https://api.reliefweb.int/v1/reports/4135705?appname=DESKTOP-06R1BSH,January 2025 Monitoring Mission Solid Fuel Kharkivska Oblast
4135742,6.019887,https://api.reliefweb.int/v1/reports/4135742?appname=DESKTOP-06R1BSH,Statement on the Third Anniversary of Russia’s Illegal Invasion of Ukraine
